Instance, Start Time, Type, NE, Alarm No, Description, Supp Info, Cancle Time, Star Rating
8802,2017-10-27 02:18:23.99,SWITCH,BCSU-6 1B003-00 PCU2_D-7,3053,ETHERNET INTERFACE FAILURE,00000000 07 00,2017-10-27 02:20:03.01,..
8803,2017-10-27 02:18:23.99,SWITCH,BCSU-5 1A004-08 PCU2_D-6,3053,ETHERNET INTERFACE FAILURE,00000000 06 00,2017-10-27 02:20:03.02,..
8804,2017-10-27 02:18:23.99,SWITCH,BCSU-4 1A004-04 PCU2_D-11,3053,ETHERNET INTERFACE FAILURE,00000000 0B 00,2017-10-27 02:20:03.00,..
8805,2017-10-27 02:18:23.99,SWITCH,BCSU-6 1B003-00 PCU2_D-3,3053,ETHERNET INTERFACE FAILURE,00000000 03 00,2017-10-27 02:20:03.04,..
8806,2017-10-27 02:18:23.99,SWITCH,BCSU-4 1A004-04 PCU2_D-12,3053,ETHERNET INTERFACE FAILURE,00000000 0C 00,2017-10-27 02:20:03.00,..
8807,2017-10-27 02:18:24.00,SWITCH,BCSU-6 1B003-00 PCU2_D-5,3053,ETHERNET INTERFACE FAILURE,00000000 05 00,2017-10-27 02:20:03.06,..
8808,2017-10-27 02:18:23.99,SWITCH,BCSU-4 1A004-04 PCU2_D-5,3053,ETHERNET INTERFACE FAILURE,00000000 05 00,2017-10-27 02:20:03.02,..
8809,2017-10-27 02:18:24.00,SWITCH,BCSU-4 1A004-04 PCU2_D-7,3053,ETHERNET INTERFACE FAILURE,00000000 07 00,2017-10-27 02:20:03.02,..
8810,2017-10-27 02:18:23.99,SWITCH,BCSU-5 1A004-08 PCU2_D-5,3053,ETHERNET INTERFACE FAILURE,00000000 05 00,2017-10-27 02:20:03.03,..
103,2017-10-27 03:00:45.41,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:00:51.82,.
620,2017-10-27 03:07:40.83,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 03:07:41.90,.
621,2017-10-27 03:07:40.97,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 03:07:42.05,.
622,2017-10-27 03:07:41.09,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 03:07:41.93,.
623,2017-10-27 03:07:41.13,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 03:07:41.85,.
624,2017-10-27 03:07:41.24,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 03:07:51.69,.
625,2017-10-27 03:07:41.32,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 03:07:42.10,.
626,2017-10-27 03:07:41.33,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 0057 FFFF,2017-10-27 03:07:42.04,.
627,2017-10-27 03:07:41.38,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 03:07:42.02,.
628,2017-10-27 03:07:41.41,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 03:07:42.06,.
629,2017-10-27 03:07:41.67,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CA FFFF,2017-10-27 03:07:41.76,.
630,2017-10-27 03:07:42.12,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C7 FFFF,2017-10-27 03:07:42.37,.
631,2017-10-27 03:07:42.12,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C8 FFFF,2017-10-27 03:07:42.20,.
632,2017-10-27 03:07:44.84,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 02B4 FFFF,2017-10-27 03:08:37.18,.
633,2017-10-27 03:07:45.93,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:07:52.26,.
634,2017-10-27 03:07:45.99,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:07:49.17,.
635,2017-10-27 03:07:46.00,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:07:51.94,.
21,2017-10-27 02:59:26.78,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 02:59:29.17,.
637,2017-10-27 03:07:49.06,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 03:07:49.28,.
638,2017-10-27 03:07:50.43,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C4 FFFF,2017-10-27 03:07:52.29,.
639,2017-10-27 03:07:51.04,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C6 FFFF,2017-10-27 03:07:52.09,.
640,2017-10-27 03:07:51.07,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 03F5 FFFF,2017-10-27 03:07:51.87,.
641,2017-10-27 03:07:51.13,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 03:07:51.42,.
642,2017-10-27 03:07:51.23,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CB FFFF,2017-10-27 03:07:51.74,.
643,2017-10-27 03:07:51.31,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C5 FFFF,2017-10-27 03:07:51.99,.
644,2017-10-27 03:07:51.35,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 03F6 FFFF,2017-10-27 03:07:51.74,.
645,2017-10-27 03:07:51.58,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C3 FFFF,2017-10-27 03:07:52.08,.
646,2017-10-27 03:07:55.27,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:08:02.25,.
647,2017-10-27 03:07:55.48,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:08:01.94,.
648,2017-10-27 03:07:55.58,SWITCH,BCSU-2 1A003-08 IULMAN,2250,FAILURE IN D-CHANNEL,00B0 00 00,2017-10-27 03:09:04.16,..
108,2017-10-27 03:00:50.60,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C5 FFFF,2017-10-27 03:00:51.68,.
650,2017-10-27 03:07:55.58,SWITCH,BCSU-1 1A003-04 IULMAN,2250,FAILURE IN D-CHANNEL,00C1 00 00,2017-10-27 03:09:04.18,..
651,2017-10-27 03:07:55.59,SWITCH,BCSU-2 1A003-08 IULMAN,2250,FAILURE IN D-CHANNEL,0197 00 00,2017-10-27 03:09:04.19,..
652,2017-10-27 03:07:55.59,SWITCH,BCSU-2 1A003-08 IULMAN,2250,FAILURE IN D-CHANNEL,01D3 00 00,2017-10-27 03:09:04.19,..
653,2017-10-27 03:07:55.59,SWITCH,BCSU-1 1A003-04 IULMAN,2250,FAILURE IN D-CHANNEL,01E9 00 00,2017-10-27 03:09:04.27,..
654,2017-10-27 03:07:55.59,SWITCH,BCSU-4 1A004-04 IULMAN,2250,FAILURE IN D-CHANNEL,01EF 00 00,2017-10-27 03:09:04.28,..
109,2017-10-27 03:00:50.61,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CB FFFF,2017-10-27 03:00:51.67,.
656,2017-10-27 03:07:55.60,SWITCH,BCSU-2 1A003-08 IULMAN,2250,FAILURE IN D-CHANNEL,02AC 00 00,2017-10-27 03:09:04.32,..
657,2017-10-27 03:07:55.60,SWITCH,BCSU-4 1A004-04 IULMAN,2250,FAILURE IN D-CHANNEL,025D 00 00,2017-10-27 03:09:04.29,..
658,2017-10-27 03:07:55.67,SWITCH,BCSU-2 1A003-08 IULMAN,2250,FAILURE IN D-CHANNEL,02F0 00 00,2017-10-27 03:09:04.32,..
659,2017-10-27 03:07:55.67,SWITCH,BCSU-2 1A003-08 IULMAN,2250,FAILURE IN D-CHANNEL,0309 00 00,2017-10-27 03:09:04.34,..
660,2017-10-27 03:07:55.70,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:08:02.22,.
110,2017-10-27 03:00:50.85,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 03F6 FFFF,2017-10-27 03:00:51.73,.
662,2017-10-27 03:07:58.63,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 03:08:02.00,.
663,2017-10-27 03:07:59.50,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 03:08:01.92,.
664,2017-10-27 03:07:59.63,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 03:08:01.97,.
665,2017-10-27 03:08:00.30,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C8 FFFF,2017-10-27 03:08:02.16,.
666,2017-10-27 03:08:00.39,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C7 FFFF,2017-10-27 03:08:02.10,.
111,2017-10-27 03:00:50.85,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 03F5 FFFF,2017-10-27 03:00:51.58,.
668,2017-10-27 03:08:00.76,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 03:08:01.83,.
669,2017-10-27 03:08:00.83,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 03:08:01.92,.
670,2017-10-27 03:08:01.29,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CA FFFF,2017-10-27 03:08:01.85,.
671,2017-10-27 03:08:01.32,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 0057 FFFF,2017-10-27 03:08:01.77,.
672,2017-10-27 03:08:01.32,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 03:08:01.79,.
112,2017-10-27 03:00:51.09,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 0057 FFFF,2017-10-27 03:00:51.88,.
674,2017-10-27 03:08:01.77,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C6 FFFF,2017-10-27 03:08:01.85,.
675,2017-10-27 03:08:02.34,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 03:08:29.52,.
676,2017-10-27 03:08:06.02,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:08:09.32,.
677,2017-10-27 03:08:06.12,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:08:11.91,.
678,2017-10-27 03:08:06.15,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:08:09.45,.
113,2017-10-27 03:00:51.10,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CA FFFF,2017-10-27 03:00:51.59,.
680,2017-10-27 03:08:11.15,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 03:08:11.81,.
681,2017-10-27 03:08:14.85,SWITCH,BCSU-2 1A003-08 IULMAN,2250,FAILURE IN D-CHANNEL,00AE 00 00,2017-10-27 03:08:37.62,..
682,2017-10-27 03:08:15.63,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:08:19.38,.
683,2017-10-27 03:08:15.78,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:08:20.10,.
684,2017-10-27 03:08:16.02,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:08:21.94,.
114,2017-10-27 03:00:51.23,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:00:51.95,.
686,2017-10-27 03:08:19.86,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C4 FFFF,2017-10-27 03:08:20.70,.
687,2017-10-27 03:08:21.07,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 03:08:21.95,.
688,2017-10-27 03:08:21.09,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 03:08:21.89,.
689,2017-10-27 03:08:21.17,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 03:08:21.71,.
690,2017-10-27 03:08:21.25,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 03:08:21.71,.
115,2017-10-27 03:00:51.32,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C6 FFFF,2017-10-27 03:00:51.59,.
692,2017-10-27 03:08:21.46,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 03:08:21.99,.
693,2017-10-27 03:08:21.51,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 03:08:22.19,.
694,2017-10-27 03:08:21.56,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:08:22.14,.
695,2017-10-27 03:08:25.23,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:08:29.16,.
23,2017-10-27 02:59:31.10,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C8 FFFF,2017-10-27 02:59:31.21,.
116,2017-10-27 03:00:51.32,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 03:00:51.92,.
698,2017-10-27 03:08:25.59,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:08:29.11,.
699,2017-10-27 03:08:30.63,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C1 FFFF,2017-10-27 03:08:39.92,.
700,2017-10-27 03:08:35.22,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:08:39.46,.
701,2017-10-27 03:08:35.26,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 03:08:49.35,.
702,2017-10-27 03:08:35.58,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:08:39.17,.
117,2017-10-27 03:00:51.55,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C4 FFFF,2017-10-27 03:00:52.17,.
704,2017-10-27 03:08:35.78,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:08:41.85,.
705,2017-10-27 03:08:40.19,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 03:08:42.05,.
706,2017-10-27 03:08:40.19,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C4 FFFF,2017-10-27 03:08:40.43,.
707,2017-10-27 03:08:40.76,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 03:08:41.83,.
708,2017-10-27 03:08:40.80,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 03:08:41.87,.
118,2017-10-27 03:00:51.74,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C7 FFFF,2017-10-27 03:00:51.88,.
710,2017-10-27 03:08:41.08,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:08:42.26,.
711,2017-10-27 03:08:41.26,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 03:08:41.89,.
712,2017-10-27 03:08:41.26,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 03:08:41.73,.
713,2017-10-27 03:08:41.29,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 03:08:42.10,.
714,2017-10-27 03:08:41.43,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 03:08:42.02,.
119,2017-10-27 03:00:51.89,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C8 FFFF,2017-10-27 03:00:51.91,.
716,2017-10-27 03:08:45.29,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C1 FFFF,2017-10-27 03:08:50.36,.
717,2017-10-27 03:08:45.41,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:08:49.26,.
718,2017-10-27 03:08:45.61,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:08:49.46,.
719,2017-10-27 03:08:45.67,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:08:49.03,.
720,2017-10-27 03:08:48.93,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 03:08:48.93,.
120,2017-10-27 03:00:55.64,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:01:02.11,.
722,2017-10-27 03:08:50.63,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C3 FFFF,2017-10-27 03:08:50.97,.
723,2017-10-27 03:08:55.29,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:08:59.67,.
724,2017-10-27 03:08:55.31,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 03:08:59.17,.
725,2017-10-27 03:08:55.39,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:08:59.37,.
24,2017-10-27 02:59:35.03,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 02:59:39.57,.
121,2017-10-27 03:00:55.65,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:01:01.59,.
728,2017-10-27 03:08:59.28,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C6 FFFF,2017-10-27 03:08:59.29,.
729,2017-10-27 03:09:05.50,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:09:09.15,.
730,2017-10-27 03:09:05.56,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:09:09.56,.
731,2017-10-27 03:09:05.59,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:09:10.53,.
732,2017-10-27 03:09:05.91,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 03:09:09.38,.
122,2017-10-27 03:00:55.70,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:01:02.01,.
734,2017-10-27 03:09:10.44,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C3 FFFF,2017-10-27 03:09:10.90,.
735,2017-10-27 03:09:11.22,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 03:09:19.91,.
736,2017-10-27 03:09:15.66,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:09:20.12,.
737,2017-10-27 03:09:15.91,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:09:19.38,.
738,2017-10-27 03:09:16.02,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 03:09:19.37,.
123,2017-10-27 03:00:55.71,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:01:01.67,.
740,2017-10-27 03:09:16.22,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:09:18.92,.
741,2017-10-27 03:09:20.00,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C8 FFFF,2017-10-27 03:09:20.32,.
742,2017-10-27 03:09:20.07,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C4 FFFF,2017-10-27 03:09:20.49,.
743,2017-10-27 03:09:20.34,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C1 FFFF,2017-10-27 03:09:20.68,.
744,2017-10-27 03:09:24.95,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:09:29.22,.
745,2017-10-27 03:09:24.99,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:09:29.30,.
746,2017-10-27 03:09:25.28,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 03:09:30.38,.
747,2017-10-27 03:09:25.34,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:09:29.27,.
748,2017-10-27 03:09:25.34,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:09:29.69,.
749,2017-10-27 03:09:25.42,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 03:09:28.92,.
750,2017-10-27 03:09:25.52,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 03:09:29.51,.
752,2017-10-27 03:09:31.42,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C1 FFFF,2017-10-27 03:09:33.27,.
753,2017-10-27 03:09:35.10,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:09:39.46,.
754,2017-10-27 03:09:35.31,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:09:39.44,.
755,2017-10-27 03:09:35.33,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 03:09:39.46,.
25,2017-10-27 02:59:35.06,SWITCH,BCSU-1 1A003-04 IULMAN,2250,FAILURE IN D-CHANNEL,009C 00 00,2017-10-27 02:59:41.26,..
757,2017-10-27 03:09:35.47,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:09:39.37,.
1389,2017-10-27 03:29:49.92,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:29:49.92,.
1492,2017-10-27 03:34:21.68,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 03:34:42.75,.
127,2017-10-27 03:00:59.94,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 03:01:01.86,.
8957,2017-10-27 02:21:04.15,TRANSM,ET-1130 1A005-06 ERDSUP,2923,CRC BIT ERROR,ET 1130d 00,2017-10-27 02:22:42.15,.
8958,2017-10-27 02:21:04.15,TRANSM,ET-1131 1A005-06 ERDSUP,2923,CRC BIT ERROR,ET 1131d 00,2017-10-27 02:22:42.15,.
128,2017-10-27 03:01:00.36,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 03:01:02.04,.
770,2017-10-27 03:09:46.12,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:09:50.42,.
771,2017-10-27 03:09:46.14,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 03:09:49.42,.
772,2017-10-27 03:09:46.41,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:09:49.29,.
773,2017-10-27 03:09:46.43,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:09:49.53,.
